CD008686	 AF	2521444	 1	 0.004741699491269205	 autotar_ranker
CD008803	 AF	8796165	 4297	 0.005092749955073283	 autotar_ranker
CD008803	 AF	25105313	 4298	 0.005085252795659519	 autotar_ranker
CD008803	 AF	21415058	 4299	 0.0050843656376851586	 autotar_ranker
CD008803	 AF	22256569	 4300	 0.005081339158869739	 autotar_ranker
CD008803	 AF	19229272	 4301	 0.005081313716287717	 autotar_ranker
CD008803	 AF	4629760	 4302	 0.00508121997659487	 autotar_ranker
CD008803	 AF	6489766	 4303	 0.0050804265256182	 autotar_ranker
CD008803	 AF	22595935	 4304	 0.005080105382371422	 autotar_ranker
CD008803	 AF	25196762	 4305	 0.005076739470175057	 autotar_ranker
CD008803	 AF	24526436	 4306	 0.005076569032489188	 autotar_ranker
CD008803	 AF	16157385	 4307	 0.005072529656060228	 autotar_ranker
CD008803	 AF	18808761	 4308	 0.005072230186007242	 autotar_ranker
CD008803	 AF	23989059	 4309	 0.005069275594332612	 autotar_ranker
CD008803	 AF	20805134	 4310	 0.005067467294478452	 autotar_ranker
CD008803	 AF	24440284	 4311	 0.005065748833415022	 autotar_ranker
CD008803	 AF	22895521	 4312	 0.005064779783667738	 autotar_ranker
CD008803	 AF	19619727	 4313	 0.0050646995444695924	 autotar_ranker
CD008803	 AF	23539458	 4314	 0.005063377093099257	 autotar_ranker
CD008803	 AF	12967795	 4315	 0.0050624444463302646	 autotar_ranker
CD008803	 AF	21467181	 4316	 0.005059717073735092	 autotar_ranker
CD008803	 AF	19878221	 4317	 0.005058858994601731	 autotar_ranker
CD008803	 AF	21637977	 4318	 0.005058411549574706	 autotar_ranker
CD008803	 AF	11146824	 4319	 0.005057577642883654	 autotar_ranker
CD008803	 AF	16707525	 4320	 0.005054845749267925	 autotar_ranker
CD008803	 AF	23764276	 4321	 0.005054353064318779	 autotar_ranker
CD008803	 AF	20605215	 4322	 0.005053927200078488	 autotar_ranker
CD008803	 AF	16086949	 4323	 0.005053403300632351	 autotar_ranker
CD008803	 AF	19268366	 4324	 0.005053006042960916	 autotar_ranker
CD008803	 AF	18854690	 4325	 0.005051838238381673	 autotar_ranker
CD008803	 AF	15931541	 4326	 0.005050774262579365	 autotar_ranker
CD008803	 AF	14148950	 4327	 0.005050590284142682	 autotar_ranker
CD008803	 AF	23639447	 4328	 0.005050073024154046	 autotar_ranker
CD008803	 AF	23599325	 4329	 0.005049686436332679	 autotar_ranker
CD008803	 AF	5903801	 4330	 0.005049273381433974	 autotar_ranker
CD008803	 AF	19094166	 4331	 0.005047736425456646	 autotar_ranker
CD008803	 AF	23092924	 4332	 0.005047159535839419	 autotar_ranker
CD008803	 AF	16774960	 4333	 0.005045104983798487	 autotar_ranker
CD008803	 AF	25329177	 4334	 0.005043522489391987	 autotar_ranker
CD008803	 AF	21816254	 4335	 0.005043081688479825	 autotar_ranker
CD008803	 AF	857077	 4336	 0.005042177723472938	 autotar_ranker
CD008803	 AF	18056739	 4337	 0.005042176266847921	 autotar_ranker
CD008803	 AF	15019365	 4338	 0.005041528414696733	 autotar_ranker
CD008803	 AF	24907063	 4339	 0.005040663705630655	 autotar_ranker
CD008803	 AF	23163526	 4340	 0.005039472032438613	 autotar_ranker
CD008803	 AF	23434217	 4341	 0.005039171337398672	 autotar_ranker
CD008803	 AF	21051715	 4342	 0.005038085566024505	 autotar_ranker
CD008803	 AF	24248000	 4343	 0.005036442616233767	 autotar_ranker
CD008803	 AF	24787568	 4344	 0.005035535367518111	 autotar_ranker
CD008803	 AF	20224953	 4345	 0.005032644615233383	 autotar_ranker
CD008803	 AF	9479303	 4346	 0.005032429692882562	 autotar_ranker
CD008803	 AF	23916488	 4347	 0.00503115573778967	 autotar_ranker
CD008803	 AF	22906053	 4348	 0.005031111977912933	 autotar_ranker
CD008803	 AF	10832813	 4349	 0.005030875171496309	 autotar_ranker
CD008803	 AF	15715572	 4350	 0.005030257111747964	 autotar_ranker
CD008803	 AF	19165517	 4351	 0.005027226222197267	 autotar_ranker
CD008803	 AF	24021018	 4352	 0.00502717902271482	 autotar_ranker
CD008803	 AF	21252671	 4353	 0.005027156838064464	 autotar_ranker
CD008803	 AF	5966437	 4354	 0.00502362112610139	 autotar_ranker
CD008803	 AF	25216052	 4355	 0.0050215497344764225	 autotar_ranker
CD008803	 AF	20386301	 4356	 0.005020790164086003	 autotar_ranker
CD008803	 AF	24946101	 4357	 0.005019417523841538	 autotar_ranker
CD008803	 AF	24661864	 4358	 0.005016714461634111	 autotar_ranker
CD008803	 AF	18728621	 4359	 0.005016695054780057	 autotar_ranker
CD008803	 AF	8648982	 4360	 0.005014832194858373	 autotar_ranker
CD008803	 AF	22300454	 4361	 0.005013710383938263	 autotar_ranker
CD008803	 AF	18619571	 4362	 0.005011373406216322	 autotar_ranker
CD008803	 AF	4515511	 4363	 0.005011224269382143	 autotar_ranker
CD008803	 AF	24595383	 4364	 0.005010981374182002	 autotar_ranker
CD008803	 AF	15638105	 4365	 0.005010202859719541	 autotar_ranker
CD008803	 AF	10916386	 4366	 0.005009783689948386	 autotar_ranker
CD008803	 AF	15317702	 4367	 0.005008496665859697	 autotar_ranker
CD008803	 AF	2499071	 4368	 0.005006375292198002	 autotar_ranker
CD008803	 AF	24400952	 4369	 0.00500469091434594	 autotar_ranker
CD008803	 AF	5389632	 4370	 0.005003421175246923	 autotar_ranker
CD008803	 AF	21853947	 4371	 0.005002283451093219	 autotar_ranker
CD008803	 AF	8643241	 4372	 0.004999737310740714	 autotar_ranker
CD008803	 AF	23070687	 4373	 0.004999493536129952	 autotar_ranker
CD008803	 AF	17076978	 4374	 0.004999036946942586	 autotar_ranker
CD008803	 AF	2093408	 4375	 0.004998897650734184	 autotar_ranker
CD008803	 AF	17962989	 4376	 0.0049978967152726995	 autotar_ranker
CD008803	 AF	22807291	 4377	 0.004995971080993364	 autotar_ranker
CD008803	 AF	25166273	 4378	 0.004995448633320695	 autotar_ranker
CD008803	 AF	18779708	 4379	 0.004992805519447467	 autotar_ranker
CD008803	 AF	7766590	 4380	 0.004991712766886457	 autotar_ranker
CD008803	 AF	23253721	 4381	 0.004990858492947409	 autotar_ranker
CD008803	 AF	15658006	 4382	 0.004989629376272041	 autotar_ranker
CD008803	 AF	14192574	 4383	 0.004989540777428287	 autotar_ranker
CD008803	 AF	18721703	 4384	 0.004988407127411306	 autotar_ranker
CD008803	 AF	23672970	 4385	 0.004987874566107527	 autotar_ranker
CD008803	 AF	21652108	 4386	 0.004985884258678634	 autotar_ranker
CD008803	 AF	5795739	 4387	 0.0049841170762085114	 autotar_ranker
CD008803	 AF	18049278	 4388	 0.0049796551960811656	 autotar_ranker
CD008803	 AF	1155563	 4389	 0.004979636928213358	 autotar_ranker
CD008803	 AF	16019075	 4390	 0.004979595323703374	 autotar_ranker
CD008803	 AF	7850146	 4391	 0.004979398276595046	 autotar_ranker
CD008803	 AF	22495327	 4392	 0.00497932390291839	 autotar_ranker
CD008803	 AF	23290749	 4393	 0.004979212785742774	 autotar_ranker
CD008803	 AF	19481812	 4394	 0.004976453308172186	 autotar_ranker
CD008803	 AF	23868959	 4395	 0.004976144910909861	 autotar_ranker
CD008803	 AF	23163642	 4396	 0.00497470826095808	 autotar_ranker
CD008803	 AF	25395485	 4397	 0.004974370868332257	 autotar_ranker
CD008803	 AF	17488453	 4398	 0.00497301789895556	 autotar_ranker
CD008803	 AF	20164798	 4399	 0.004972474141908817	 autotar_ranker
CD008803	 AF	16673136	 4400	 0.00497084218551268	 autotar_ranker
CD008803	 AF	21873668	 4401	 0.00497066465042056	 autotar_ranker
CD008803	 AF	15534595	 4402	 0.004970584678309385	 autotar_ranker
CD008803	 AF	24809827	 4403	 0.004969240567946646	 autotar_ranker
CD008803	 AF	23084378	 4404	 0.004966756890711133	 autotar_ranker
CD008803	 AF	15751245	 4405	 0.004965955154330329	 autotar_ranker
CD008803	 AF	24370813	 4406	 0.004963513396628456	 autotar_ranker
CD008803	 AF	5944748	 4407	 0.00496274500671015	 autotar_ranker
CD008803	 AF	20093995	 4408	 0.004961256784390432	 autotar_ranker
CD008803	 AF	21123774	 4409	 0.004960356683308872	 autotar_ranker
CD008803	 AF	15205233	 4410	 0.00495993781092972	 autotar_ranker
CD008803	 AF	16581426	 4411	 0.004959654462837926	 autotar_ranker
CD008803	 AF	22427600	 4412	 0.004959188519336759	 autotar_ranker
CD008803	 AF	10892280	 4413	 0.004958300365223486	 autotar_ranker
CD008803	 AF	12585706	 4414	 0.004957699973533248	 autotar_ranker
CD008803	 AF	6471607	 4415	 0.004955306577431497	 autotar_ranker
CD008803	 AF	22624909	 4416	 0.004954541476264244	 autotar_ranker
CD008803	 AF	22467579	 4417	 0.004954055009148341	 autotar_ranker
CD008803	 AF	24065512	 4418	 0.0049537806095569775	 autotar_ranker
CD008803	 AF	16598977	 4419	 0.004952969533480199	 autotar_ranker
CD008803	 AF	24380489	 4420	 0.004951903092834583	 autotar_ranker
CD008803	 AF	24613885	 4421	 0.004951815023473707	 autotar_ranker
CD008803	 AF	4401591	 4422	 0.00495170260596477	 autotar_ranker
CD008803	 AF	19836104	 4423	 0.00494971657809569	 autotar_ranker
CD008803	 AF	17306755	 4424	 0.004949081715798783	 autotar_ranker
CD008803	 AF	19619721	 4425	 0.004946091917668669	 autotar_ranker
CD008803	 AF	19091882	 4426	 0.004945310054376495	 autotar_ranker
CD008803	 AF	23423154	 4427	 0.004944223621177114	 autotar_ranker
CD008803	 AF	15162276	 4428	 0.004942921765458119	 autotar_ranker
CD008803	 AF	25447120	 4429	 0.004941914418530973	 autotar_ranker
CD008803	 AF	25146991	 4430	 0.004939999332915589	 autotar_ranker
CD008803	 AF	21333870	 4431	 0.004938146731122103	 autotar_ranker
CD008803	 AF	19878114	 4432	 0.00493646361942439	 autotar_ranker
CD008803	 AF	15933597	 4433	 0.004934459730298889	 autotar_ranker
CD008803	 AF	19410944	 4434	 0.004933854327451343	 autotar_ranker
CD008803	 AF	16264344	 4435	 0.004933482900339726	 autotar_ranker
CD008803	 AF	20683380	 4436	 0.004932952581823173	 autotar_ranker
CD008803	 AF	23267029	 4437	 0.0049316649047837485	 autotar_ranker
CD008803	 AF	15309977	 4438	 0.0049274893024961975	 autotar_ranker
CD008803	 AF	22959359	 4439	 0.004926660103866127	 autotar_ranker
CD008803	 AF	19576062	 4440	 0.004925179719492196	 autotar_ranker
CD008803	 AF	7679270	 4441	 0.004923686816520123	 autotar_ranker
CD008803	 AF	20811065	 4442	 0.004923475528048087	 autotar_ranker
CD008803	 AF	19243829	 4443	 0.004922453250793836	 autotar_ranker
CD008803	 AF	22441810	 4444	 0.004921532391156503	 autotar_ranker
CD008803	 AF	2589055	 4445	 0.004921403755644706	 autotar_ranker
CD008803	 AF	18625858	 4446	 0.004921324602947091	 autotar_ranker
CD008803	 AF	23685487	 4447	 0.00491935183696975	 autotar_ranker
CD008803	 AF	20142541	 4448	 0.004914865296673747	 autotar_ranker
CD008803	 AF	19642354	 4449	 0.004913878808467245	 autotar_ranker
CD008803	 AF	24878308	 4450	 0.00491370796322422	 autotar_ranker
CD008803	 AF	21374555	 4451	 0.0049132782904753895	 autotar_ranker
CD008803	 AF	8124040	 4452	 0.0049120500967217776	 autotar_ranker
CD008803	 AF	18398361	 4453	 0.004911853968491716	 autotar_ranker
CD008803	 AF	15097259	 4454	 0.00490403143792606	 autotar_ranker
CD008803	 AF	577202	 4455	 0.0049032135051843215	 autotar_ranker
CD008803	 AF	20116886	 4456	 0.0049031023757646385	 autotar_ranker
CD008803	 AF	22410350	 4457	 0.0049012033035936865	 autotar_ranker
CD008803	 AF	24238944	 4458	 0.004899175403742636	 autotar_ranker
CD008803	 AF	22153707	 4459	 0.004898357734898316	 autotar_ranker
CD008803	 AF	19925516	 4460	 0.004898242727807917	 autotar_ranker
CD008803	 AF	14021282	 4461	 0.004897500840082808	 autotar_ranker
CD008803	 AF	19266465	 4462	 0.0048960162503803055	 autotar_ranker
CD008803	 AF	18612230	 4463	 0.0048935336093317875	 autotar_ranker
CD008803	 AF	25406288	 4464	 0.00489195177100768	 autotar_ranker
CD008803	 AF	6539123	 4465	 0.0048898836503848695	 autotar_ranker
CD008803	 AF	1121995	 4466	 0.004889584923721245	 autotar_ranker
CD008803	 AF	21914263	 4467	 0.004888923929692668	 autotar_ranker
CD008803	 AF	4825043	 4468	 0.004888650835134863	 autotar_ranker
CD008803	 AF	24779967	 4469	 0.004888362793790055	 autotar_ranker
CD008803	 AF	18201332	 4470	 0.004886980627660274	 autotar_ranker
CD008803	 AF	15575825	 4471	 0.00488678344551735	 autotar_ranker
CD008803	 AF	25133966	 4472	 0.004884472590428507	 autotar_ranker
CD008803	 AF	23322565	 4473	 0.00488355168760058	 autotar_ranker
CD008803	 AF	20635810	 4474	 0.004882832874209967	 autotar_ranker
CD008803	 AF	23837230	 4475	 0.0048825408007958015	 autotar_ranker
CD008803	 AF	18054638	 4476	 0.004882238464411987	 autotar_ranker
CD008803	 AF	18653603	 4477	 0.0048817839280106854	 autotar_ranker
CD008803	 AF	16052805	 4478	 0.0048811577243170895	 autotar_ranker
CD008803	 AF	11115259	 4479	 0.004878004383987271	 autotar_ranker
CD008803	 AF	20827728	 4480	 0.004876381951511602	 autotar_ranker
CD008803	 AF	22436028	 4481	 0.004875964822483019	 autotar_ranker
CD008803	 AF	20700803	 4482	 0.004874308170346895	 autotar_ranker
CD008803	 AF	17873718	 4483	 0.004873983925947045	 autotar_ranker
CD008803	 AF	19924672	 4484	 0.004873771223646288	 autotar_ranker
CD008803	 AF	22676180	 4485	 0.004871885492795234	 autotar_ranker
CD008803	 AF	24519421	 4486	 0.0048717105545916595	 autotar_ranker
CD008803	 AF	24534754	 4487	 0.004870999962576398	 autotar_ranker
CD008803	 AF	12859794	 4488	 0.004870214680582028	 autotar_ranker
CD008803	 AF	24548694	 4489	 0.004869083170881818	 autotar_ranker
CD008803	 AF	16863965	 4490	 0.004869000710087641	 autotar_ranker
CD008803	 AF	19064849	 4491	 0.004867618869017138	 autotar_ranker
CD008803	 AF	15128920	 4492	 0.00486733673320537	 autotar_ranker
CD008803	 AF	19195165	 4493	 0.004865593847073841	 autotar_ranker
CD008803	 AF	24261282	 4494	 0.004865101664698505	 autotar_ranker
CD008803	 AF	20956273	 4495	 0.004864795078033634	 autotar_ranker
CD008803	 AF	22218142	 4496	 0.004864769046619739	 autotar_ranker
CD008803	 AF	21765371	 4497	 0.004861329946129249	 autotar_ranker
CD008803	 AF	24505197	 4498	 0.004860086936977971	 autotar_ranker
CD008803	 AF	18554571	 4499	 0.0048595993522906784	 autotar_ranker
CD008803	 AF	19157939	 4500	 0.004859443757555614	 autotar_ranker
CD008803	 AF	23902700	 4501	 0.004858834772082556	 autotar_ranker
CD008803	 AF	12376853	 4502	 0.004858476850693349	 autotar_ranker
CD008803	 AF	22422031	 4503	 0.004855712299760461	 autotar_ranker
CD008803	 AF	22998939	 4504	 0.004855541565995448	 autotar_ranker
CD008803	 AF	7138328	 4505	 0.0048545033499544435	 autotar_ranker
CD008803	 AF	23886989	 4506	 0.004851103576113663	 autotar_ranker
CD008803	 AF	19410945	 4507	 0.004850965862928292	 autotar_ranker
CD008803	 AF	24907062	 4508	 0.004850694981548015	 autotar_ranker
CD008803	 AF	23108510	 4509	 0.004850658767366224	 autotar_ranker
CD008803	 AF	18653608	 4510	 0.004846975640011597	 autotar_ranker
CD008803	 AF	4451651	 4511	 0.00484347683807832	 autotar_ranker
CD008803	 AF	17534827	 4512	 0.004842529404260398	 autotar_ranker
CD008803	 AF	15590530	 4513	 0.004841054021370255	 autotar_ranker
CD008803	 AF	24232316	 4514	 0.004840713018497067	 autotar_ranker
CD008803	 AF	21278590	 4515	 0.004840520226789619	 autotar_ranker
CD008803	 AF	23850092	 4516	 0.004840306088951886	 autotar_ranker
CD008803	 AF	155106	 4517	 0.004838780069057925	 autotar_ranker
CD008803	 AF	18332333	 4518	 0.004838181229681898	 autotar_ranker
CD008803	 AF	18173421	 4519	 0.004837185527452351	 autotar_ranker
CD008803	 AF	21785155	 4520	 0.004837003469628998	 autotar_ranker
CD008803	 AF	24393833	 4521	 0.004836564664680303	 autotar_ranker
CD008803	 AF	24837239	 4522	 0.00483649371477331	 autotar_ranker
CD008803	 AF	18336789	 4523	 0.004836179372188126	 autotar_ranker
CD008803	 AF	18329627	 4524	 0.004834091139025465	 autotar_ranker
CD008803	 AF	19725815	 4525	 0.004831287834344369	 autotar_ranker
CD008803	 AF	21983248	 4526	 0.004830128454772436	 autotar_ranker
CD008803	 AF	21080197	 4527	 0.00482907873364879	 autotar_ranker
CD008803	 AF	21302725	 4528	 0.004827414980484689	 autotar_ranker
CD008803	 AF	23077403	 4529	 0.004825426564363196	 autotar_ranker
CD008803	 AF	14183468	 4530	 0.004820398555233544	 autotar_ranker
CD008803	 AF	16872333	 4531	 0.004820375598077905	 autotar_ranker
CD008803	 AF	5222703	 4532	 0.00481969082378766	 autotar_ranker
CD008803	 AF	23077890	 4533	 0.004816384666053503	 autotar_ranker
CD008803	 AF	25190534	 4534	 0.004814677196378026	 autotar_ranker
CD008803	 AF	21072067	 4535	 0.004814239951745558	 autotar_ranker
CD008803	 AF	11804206	 4536	 0.0048101405750697246	 autotar_ranker
CD008803	 AF	15206601	 4537	 0.0048101233681483386	 autotar_ranker
CD008803	 AF	24100368	 4538	 0.004808152234286921	 autotar_ranker
CD008803	 AF	25036104	 4539	 0.00480779564164199	 autotar_ranker
CD008803	 AF	17159056	 4540	 0.004807294974633799	 autotar_ranker
CD008803	 AF	15121370	 4541	 0.004806593476946254	 autotar_ranker
CD008803	 AF	21663445	 4542	 0.004805736566265052	 autotar_ranker
CD008803	 AF	15615741	 4543	 0.004803182627249778	 autotar_ranker
CD008803	 AF	23616154	 4544	 0.004802869152424348	 autotar_ranker
CD008803	 AF	5092079	 4545	 0.004801479495380932	 autotar_ranker
CD008803	 AF	17188065	 4546	 0.004800596534800108	 autotar_ranker
CD008803	 AF	24170523	 4547	 0.004800016967807902	 autotar_ranker
CD008803	 AF	17596753	 4548	 0.00479551895402673	 autotar_ranker
CD008803	 AF	8746253	 4549	 0.004794252294567458	 autotar_ranker
CD008803	 AF	25264027	 4550	 0.004792578782986384	 autotar_ranker
CD008803	 AF	4427898	 4551	 0.00479146074489819	 autotar_ranker
CD008803	 AF	17763130	 4552	 0.004790371445112319	 autotar_ranker
CD008803	 AF	22986112	 4553	 0.004788959005580591	 autotar_ranker
CD008803	 AF	14177827	 4554	 0.004786283567694365	 autotar_ranker
CD008803	 AF	20028260	 4555	 0.0047862478079371456	 autotar_ranker
CD008803	 AF	20064119	 4556	 0.0047848020916922	 autotar_ranker
CD008803	 AF	20546237	 4557	 0.004781347278875253	 autotar_ranker
CD008803	 AF	23748101	 4558	 0.004780759160087404	 autotar_ranker
CD008803	 AF	3740174	 4559	 0.0047807441624644	 autotar_ranker
CD008803	 AF	24792102	 4560	 0.0047782461202988645	 autotar_ranker
CD008803	 AF	21893972	 4561	 0.004776484025972459	 autotar_ranker
CD008803	 AF	13677295	 4562	 0.004776376812819136	 autotar_ranker
CD008803	 AF	19450956	 4563	 0.004776250070643551	 autotar_ranker
CD008803	 AF	17102003	 4564	 0.0047757082934983324	 autotar_ranker
CD008803	 AF	17081864	 4565	 0.004773818880243061	 autotar_ranker
CD008803	 AF	22125279	 4566	 0.004773390179962229	 autotar_ranker
CD008803	 AF	21539988	 4567	 0.0047703807230101885	 autotar_ranker
CD008803	 AF	23400079	 4568	 0.004770327411218803	 autotar_ranker
CD008803	 AF	18638498	 4569	 0.004768587560682503	 autotar_ranker
CD008803	 AF	17070581	 4570	 0.004768089860329658	 autotar_ranker
CD008803	 AF	19253238	 4571	 0.00476755323431978	 autotar_ranker
CD008803	 AF	14644716	 4572	 0.004766566412722879	 autotar_ranker
CD008803	 AF	4813645	 4573	 0.004765674935650493	 autotar_ranker
CD008803	 AF	21717883	 4574	 0.0047648478369086466	 autotar_ranker
CD008803	 AF	19426355	 4575	 0.004762983387978531	 autotar_ranker
CD008803	 AF	24457978	 4576	 0.0047610015332880794	 autotar_ranker
CD008803	 AF	24763725	 4577	 0.004759860706541432	 autotar_ranker
CD008803	 AF	4843885	 4578	 0.004758595203100928	 autotar_ranker
CD008803	 AF	2188040	 4579	 0.004757252903643087	 autotar_ranker
CD008803	 AF	24359130	 4580	 0.004756451435967059	 autotar_ranker
CD008803	 AF	24595390	 4581	 0.00475578718911498	 autotar_ranker
CD008803	 AF	19696698	 4582	 0.00475472011517714	 autotar_ranker
CD008803	 AF	18441171	 4583	 0.004752439986942424	 autotar_ranker
CD008803	 AF	23661374	 4584	 0.004752218711529565	 autotar_ranker
CD008803	 AF	22004576	 4585	 0.004751031115659371	 autotar_ranker
CD008803	 AF	23435190	 4586	 0.004750741294260827	 autotar_ranker
CD008803	 AF	20610512	 4587	 0.004750530142984939	 autotar_ranker
CD008803	 AF	22105508	 4588	 0.00474902427007278	 autotar_ranker
CD008803	 AF	17199196	 4589	 0.0047475564557482655	 autotar_ranker
CD008803	 AF	24629069	 4590	 0.0047469685190543965	 autotar_ranker
CD008803	 AF	22847249	 4591	 0.004746229497702589	 autotar_ranker
CD008803	 AF	16896917	 4592	 0.004744761398752367	 autotar_ranker
CD008803	 AF	15332740	 4593	 0.0047437999085638335	 autotar_ranker
CD008803	 AF	24457370	 4594	 0.004742428595307628	 autotar_ranker
CD008803	 AF	19065416	 4595	 0.004740285103984079	 autotar_ranker
CD008803	 AF	15696765	 4596	 0.0047398924978830125	 autotar_ranker
CD008803	 AF	16212292	 4597	 0.004738222536018746	 autotar_ranker
CD008803	 AF	23851575	 4598	 0.004737856202792048	 autotar_ranker
CD008803	 AF	20602324	 4599	 0.004737775220744146	 autotar_ranker
CD008803	 AF	17287669	 4600	 0.004737013394282196	 autotar_ranker
CD008803	 AF	25248296	 4601	 0.004735611408454896	 autotar_ranker
CD008803	 AF	22462366	 4602	 0.004735126945109163	 autotar_ranker
CD008803	 AF	9621822	 4603	 0.004734506804561329	 autotar_ranker
CD008803	 AF	21338694	 4604	 0.00473446730987981	 autotar_ranker
CD008803	 AF	17542978	 4605	 0.004734415576057475	 autotar_ranker
CD008803	 AF	25044140	 4606	 0.004731344750164709	 autotar_ranker
CD008803	 AF	18825432	 4607	 0.004731328861615923	 autotar_ranker
CD008803	 AF	18055831	 4608	 0.004729853909432259	 autotar_ranker
CD008803	 AF	16949459	 4609	 0.00472794632651276	 autotar_ranker
CD008803	 AF	21252110	 4610	 0.004727569385309183	 autotar_ranker
CD008803	 AF	22993055	 4611	 0.004727006003714481	 autotar_ranker
CD008803	 AF	24705484	 4612	 0.0047268217031770365	 autotar_ranker
CD008803	 AF	23718680	 4613	 0.004725125473684938	 autotar_ranker
CD008803	 AF	16758760	 4614	 0.0047243090077190375	 autotar_ranker
CD008803	 AF	18216676	 4615	 0.00472035684153619	 autotar_ranker
CD008803	 AF	24321156	 4616	 0.004720234727983198	 autotar_ranker
CD008803	 AF	25559510	 4617	 0.004717716930773408	 autotar_ranker
CD008803	 AF	18675697	 4618	 0.004717120756741874	 autotar_ranker
CD008803	 AF	4748546	 4619	 0.004716401738496007	 autotar_ranker
CD008803	 AF	25590844	 4620	 0.0047145751729493444	 autotar_ranker
CD008803	 AF	4334005	 4621	 0.004713690533840614	 autotar_ranker
CD008803	 AF	24518436	 4622	 0.00471061215080152	 autotar_ranker
CD008803	 AF	21886022	 4623	 0.004708201218205408	 autotar_ranker
CD008803	 AF	17504852	 4624	 0.004707758470714136	 autotar_ranker
CD008803	 AF	24474274	 4625	 0.0047073681744455205	 autotar_ranker
CD008803	 AF	20202684	 4626	 0.004706488510181777	 autotar_ranker
CD008803	 AF	2737430	 4627	 0.004704230215777663	 autotar_ranker
CD008803	 AF	19465453	 4628	 0.004703750061269391	 autotar_ranker
CD008803	 AF	11320021	 4629	 0.00470273046103924	 autotar_ranker
CD008803	 AF	23101416	 4630	 0.0047006510588951155	 autotar_ranker
CD008803	 AF	23147257	 4631	 0.004700493653522379	 autotar_ranker
CD008803	 AF	21274691	 4632	 0.0046997255893615345	 autotar_ranker
CD008803	 AF	17460586	 4633	 0.004698425491116652	 autotar_ranker
CD008803	 AF	11731895	 4634	 0.004698311595226208	 autotar_ranker
CD008803	 AF	17302204	 4635	 0.004695834699495908	 autotar_ranker
CD008803	 AF	15834084	 4636	 0.004695068931910945	 autotar_ranker
CD008803	 AF	23813110	 4637	 0.004692384084534939	 autotar_ranker
CD008803	 AF	22551388	 4638	 0.004685588888580337	 autotar_ranker
CD008803	 AF	22281822	 4639	 0.004684924136202523	 autotar_ranker
CD008803	 AF	5394843	 4640	 0.004683169455406873	 autotar_ranker
CD008803	 AF	25135541	 4641	 0.004680811733072768	 autotar_ranker
CD008803	 AF	17534817	 4642	 0.004679859852869532	 autotar_ranker
CD008803	 AF	24439757	 4643	 0.004678508806148517	 autotar_ranker
CD008803	 AF	14233720	 4644	 0.004678319720615942	 autotar_ranker
CD008803	 AF	24797544	 4645	 0.0046759171024363146	 autotar_ranker
CD008803	 AF	20331501	 4646	 0.004673457637529764	 autotar_ranker
CD008803	 AF	7488579	 4647	 0.004672215353685418	 autotar_ranker
CD008803	 AF	20695301	 4648	 0.0046705270039295215	 autotar_ranker
CD008803	 AF	20858114	 4649	 0.004666301950571554	 autotar_ranker
CD008803	 AF	20550999	 4650	 0.004664206845085127	 autotar_ranker
CD008803	 AF	21473666	 4651	 0.004663784141164992	 autotar_ranker
CD008803	 AF	14520153	 4652	 0.004663529139599112	 autotar_ranker
CD008803	 AF	23077012	 4653	 0.004663494043791497	 autotar_ranker
CD008803	 AF	6169328	 4654	 0.0046634083595512524	 autotar_ranker
CD008803	 AF	22481474	 4655	 0.004660643030047035	 autotar_ranker
CD008803	 AF	22926853	 4656	 0.004657939380165161	 autotar_ranker
CD008803	 AF	23873165	 4657	 0.004657338908861803	 autotar_ranker
CD008803	 AF	22807292	 4658	 0.004656523468659513	 autotar_ranker
CD008803	 AF	17290196	 4659	 0.004655165008240992	 autotar_ranker
CD008803	 AF	24183421	 4660	 0.0046542532754730945	 autotar_ranker
CD008803	 AF	17525182	 4661	 0.004654234577678016	 autotar_ranker
CD008803	 AF	22105538	 4662	 0.004653110311921031	 autotar_ranker
CD008803	 AF	22321494	 4663	 0.004650055377208106	 autotar_ranker
CD008803	 AF	19307541	 4664	 0.004649799753088753	 autotar_ranker
CD008803	 AF	5038717	 4665	 0.004648674886680621	 autotar_ranker
CD008803	 AF	4653856	 4666	 0.004644936083223317	 autotar_ranker
CD008803	 AF	15028481	 4667	 0.004643156132054569	 autotar_ranker
CD008803	 AF	22344014	 4668	 0.004642935249634943	 autotar_ranker
CD008803	 AF	25104178	 4669	 0.004641377623255025	 autotar_ranker
CD008803	 AF	17965109	 4670	 0.004640209564700518	 autotar_ranker
CD008803	 AF	22361847	 4671	 0.004639249909703142	 autotar_ranker
CD008803	 AF	21494672	 4672	 0.004639137448951858	 autotar_ranker
CD008803	 AF	25000867	 4673	 0.004634941296410654	 autotar_ranker
CD008803	 AF	20399932	 4674	 0.004634406659949585	 autotar_ranker
CD008803	 AF	22299650	 4675	 0.004632622609922304	 autotar_ranker
CD008803	 AF	20868259	 4676	 0.004632343531427933	 autotar_ranker
CD008803	 AF	20539235	 4677	 0.004631638107109503	 autotar_ranker
CD008803	 AF	23336408	 4678	 0.004629500580434172	 autotar_ranker
CD008803	 AF	16386973	 4679	 0.004628631025032373	 autotar_ranker
CD008803	 AF	16303974	 4680	 0.00462478166410046	 autotar_ranker
CD008803	 AF	24525545	 4681	 0.004624497855863163	 autotar_ranker
CD008803	 AF	15711944	 4682	 0.004624212939168034	 autotar_ranker
